,년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구
6211,2018-06,서귀포시,중문동,식음료,18075,932285760,9128019.695
6220,2018-06,서귀포시,중앙동,식음료,743,46281500,4955734.318
6224,2018-06,서귀포시,중앙동,식음료,4710,50968260,4955734.318
6160,2018-06,서귀포시,정방동,식음료,743,46281500,4259164.396000001
6237,2018-06,서귀포시,중앙동,식음료,2217,70327300,4955734.318
6235,2018-06,서귀포시,중앙동,식음료,5519,502497200,4955734.318
6294,2018-06,서귀포시,표선면,식음료,1030,144269000,11539367.18
6284,2018-06,서귀포시,표선면,식음료,1133,14929700,11539367.18
6281,2018-06,서귀포시,표선면,식음료,63,2067000,11539367.18
6272,2018-06,서귀포시,천지동,식음료,8379,108060620,7580179.242000001
6273,2018-06,서귀포시,천지동,식음료,41894,1895642110,7580179.242000001
6266,2018-06,서귀포시,천지동,식음료,5719,511200700,7580179.242000001
6255,2018-06,서귀포시,천지동,식음료,6320,68604260,7580179.242000001
6250,2018-06,서귀포시,천지동,식음료,1336,58493700,7580179.242000001
6241,2018-06,서귀포시,중앙동,식음료,35444,1634140950,4955734.318
6240,2018-06,서귀포시,중앙동,식음료,7847,99735110,4955734.318
6268,2018-06,서귀포시,천지동,식음료,2790,83945300,7580179.242000001
7822,2018-07,제주시,오라동,식음료,94,1441500,18708501.46
7838,2018-07,제주시,오라동,식음료,151,2836500,18708501.46
7836,2018-07,제주시,오라동,식음료,193,31497800,18708501.46
7825,2018-07,제주시,오라동,식음료,2287,32048500,18708501.46
7814,2018-07,제주시,연동,식음료,84172,4286296451,54506271.32
7779,2018-07,제주시,애월읍,식음료,40062,1645125476,42418528.04
7809,2018-07,제주시,연동,식음료,6115,228466035,54506271.32
7805,2018-07,제주시,연동,식음료,5102,410845899,54506271.32
7794,2018-07,제주시,연동,식음료,11378,127466890,54506271.32
7789,2018-07,제주시,연동,식음료,2011,99498300,54506271.32
7916,2018-07,제주시,용담2동,식음료,1524,138670350,19282882.52
7813,2018-07,제주시,연동,식음료,3445,67060490,54506271.32
7842,2018-07,제주시,오라동,식음료,21331,809784921,18708501.46
7870,2018-07,제주시,외도동,식음료,16801,684131649,10793478.1
7851,2018-07,제주시,외도동,식음료,821,12411840,10793478.1
7862,2018-07,제주시,외도동,식음료,572,45755600,10793478.1
7865,2018-07,제주시,외도동,식음료,1404,39025700,10793478.1
7869,2018-07,제주시,외도동,식음료,4691,62701240,10793478.1
7876,2018-07,제주시,용담1동,식음료,48,2578000,7839947.037
7880,2018-07,제주시,용담1동,식음료,19,419500,7839947.037
7891,2018-07,제주시,용담1동,식음료,404,62099000,7839947.037
7893,2018-07,제주시,용담1동,식음료,609,15534500,7839947.037
7897,2018-07,제주시,용담1동,식음료,6231,372900600,7839947.037
7904,2018-07,제주시,용담2동,식음료,108,5319500,19282882.52
7906,2018-07,제주시,용담2동,식음료,21561,208318720,19282882.52
7778,2018-07,제주시,애월읍,식음료,567,9678300,42418528.04
7848,2018-07,제주시,외도동,식음료,1020,27182700,10793478.1
7774,2018-07,제주시,애월읍,식음료,1560,47540500,42418528.04
7702,2018-07,제주시,삼양동,식음료,680,15049790,18957531.59
7761,2018-07,제주시,애월읍,식음료,6576,97096730,42418528.04
7918,2018-07,제주시,용담2동,식음료,1049,41979000,19282882.52
7637,2018-07,제주시,봉개동,식음료,4,41700,6057182.472
7638,2018-07,제주시,봉개동,식음료,3846,144462750,6057182.472
7644,2018-07,제주시,삼도1동,식음료,173,2786000,11318002.43
7647,2018-07,제주시,삼도1동,식음료,482,4117800,11318002.43
7658,2018-07,제주시,삼도1동,식음료,511,37305500,11318002.43
7661,2018-07,제주시,삼도1동,식음료,1078,28971000,11318002.43
7664,2018-07,제주시,삼도1동,식음료,342,8560500,11318002.43
7665,2018-07,제주시,삼도1동,식음료,9703,338086942,11318002.43
7675,2018-07,제주시,삼도2동,식음료,271,16302800,7513241.286
7678,2018-07,제주시,삼도2동,식음료,695,7574460,7513241.286
7689,2018-07,제주시,삼도2동,식음료,95,6494000,7513241.286
7691,2018-07,제주시,삼도2동,식음료,879,23811500,7513241.286
7693,2018-07,제주시,삼도2동,식음료,748,9663700,7513241.286
7694,2018-07,제주시,삼도2동,식음료,16770,714195334,7513241.286
7705,2018-07,제주시,삼양동,식음료,4495,42956690,18957531.59
7715,2018-07,제주시,삼양동,식음료,806,49997900,18957531.59
7718,2018-07,제주시,삼양동,식음료,1985,55143500,18957531.59
7722,2018-07,제주시,삼양동,식음료,3428,51338890,18957531.59
7723,2018-07,제주시,삼양동,식음료,14512,629297215,18957531.59
7729,2018-07,제주시,아라동,식음료,1192,35947300,38411752.88
7733,2018-07,제주시,아라동,식음료,7867,86416140,38411752.88
7743,2018-07,제주시,아라동,식음료,3034,159545770,38411752.88
7745,2018-07,제주시,아라동,식음료,2914,90308060,38411752.88
7749,2018-07,제주시,아라동,식음료,6413,93441090,38411752.88
7750,2018-07,제주시,아라동,식음료,39015,1603178598,38411752.88
7758,2018-07,제주시,애월읍,식음료,943,35075105,42418528.04
7771,2018-07,제주시,애월읍,식음료,899,77930830,42418528.04
7921,2018-07,제주시,용담2동,식음료,16884,171079750,19282882.52
7633,2018-07,제주시,봉개동,식음료,326,8386500,6057182.472
7929,2018-07,제주시,우도면,식음료,1959,36202700,2192063.486
8078,2018-07,제주시,일도2동,식음료,8701,93948670,29256204.63
8079,2018-07,제주시,일도2동,식음료,30306,1233842918,29256204.63
8087,2018-07,제주시,조천읍,식음료,530,14459500,24338605.36
8090,2018-07,제주시,조천읍,식음료,3060,33585830,24338605.36
8101,2018-07,제주시,조천읍,식음료,1774,126403700,24338605.36
8103,2018-07,제주시,조천읍,식음료,1959,56493450,24338605.36
8107,2018-07,제주시,조천읍,식음료,3813,72146420,24338605.36
8108,2018-07,제주시,조천읍,식음료,36029,1589406982,24338605.36
8121,2018-07,제주시,추자면,식음료,103,4425500,2004219.747
8125,2018-07,제주시,추자면,식음료,692,53482000,2004219.747
8134,2018-07,제주시,한경면,식음료,170,3275700,6918036.025
8143,2018-07,제주시,한경면,식음료,388,16545500,6918036.025
8145,2018-07,제주시,한경면,식음료,965,30204400,6918036.025
8149,2018-07,제주시,한경면,식음료,444,13380069,6918036.025
8150,2018-07,제주시,한경면,식음료,8139,342227425,6918036.025
8157,2018-07,제주시,한림읍,식음료,509,17574700,23421940.51
8161,2018-07,제주시,한림읍,식음료,3046,38105880,23421940.51
8171,2018-07,제주시,한림읍,식음료,1608,134348500,23421940.51
8173,2018-07,제주시,한림읍,식음료,2020,76358700,23421940.51
8177,2018-07,제주시,한림읍,식음료,3073,54025445,23421940.51
8178,2018-07,제주시,한림읍,식음료,31694,1391606253,23421940.51
8186,2018-07,제주시,화북동,식음료,1095,37393400,25388794.78
8189,2018-07,제주시,화북동,식음료,571,5381450,25388794.78
8198,2018-07,제주시,화북동,식음료,316,23666300,25388794.78
8201,2018-07,제주시,화북동,식음료,1121,27571000,25388794.78
8205,2018-07,제주시,화북동,식음료,3314,66500440,25388794.78
8206,2018-07,제주시,화북동,식음료,16905,630397482,25388794.78
8075,2018-07,제주시,일도2동,식음료,1024,28104500,29256204.63
7922,2018-07,제주시,용담2동,식음료,36729,1319398518,19282882.52
8073,2018-07,제주시,일도2동,식음료,1720,126897700,29256204.63
8058,2018-07,제주시,일도2동,식음료,1043,45394840,29256204.63
7938,2018-07,제주시,우도면,식음료,65,4401000,2192063.486
7940,2018-07,제주시,우도면,식음료,224,8506000,2192063.486
7944,2018-07,제주시,우도면,식음료,651,8385350,2192063.486
7945,2018-07,제주시,우도면,식음료,7003,223107300,2192063.486
7952,2018-07,제주시,이도1동,식음료,284,9115490,11230206.01
7955,2018-07,제주시,이도1동,식음료,1856,20987910,11230206.01
7965,2018-07,제주시,이도1동,식음료,851,32699000,11230206.01
7967,2018-07,제주시,이도1동,식음료,635,13264000,11230206.01
7970,2018-07,제주시,이도1동,식음료,599,8667800,11230206.01
7971,2018-07,제주시,이도1동,식음료,11310,418244390,11230206.01
7979,2018-07,제주시,이도2동,식음료,2181,95128991,59701547.9
7983,2018-07,제주시,이도2동,식음료,17271,226606910,59701547.9
7994,2018-07,제주시,이도2동,식음료,6286,305972150,59701547.9
7997,2018-07,제주시,이도2동,식음료,4059,126080600,59701547.9
8001,2018-07,제주시,이도2동,식음료,17579,240261435,59701547.9
8002,2018-07,제주시,이도2동,식음료,89719,3679244741,59701547.9
8008,2018-07,제주시,이호동,식음료,246,2957000,5100532.866
8010,2018-07,제주시,이호동,식음료,732,8035450,5100532.866
8020,2018-07,제주시,이호동,식음료,61,2069000,5100532.866
8022,2018-07,제주시,이호동,식음료,417,9842000,5100532.866
8026,2018-07,제주시,이호동,식음료,4669,294984953,5100532.866
8031,2018-07,제주시,일도1동,식음료,312,6672500,3408184.884
8034,2018-07,제주시,일도1동,식음료,3175,32619210,3408184.884
8045,2018-07,제주시,일도1동,식음료,885,32920000,3408184.884
8047,2018-07,제주시,일도1동,식음료,599,16409000,3408184.884
8049,2018-07,제주시,일도1동,식음료,1631,17707630,3408184.884
8050,2018-07,제주시,일도1동,식음료,11534,352506415,3408184.884
8062,2018-07,제주시,일도2동,식음료,1991,28319950,29256204.63
7624,2018-07,제주시,봉개동,식음료,612,5709500,6057182.472
7048,2018-07,서귀포시,남원읍,식음료,813,61014000,14703637.48
7619,2018-07,제주시,도두동,식음료,8709,459212569,4102033.645
7185,2018-07,서귀포시,서홍동,식음료,193,7909000,5839965.172
7187,2018-07,서귀포시,서홍동,식음료,707,17840000,5839965.172
7191,2018-07,서귀포시,서홍동,식음료,569,10590860,5839965.172
7192,2018-07,서귀포시,서홍동,식음료,7083,278477917,5839965.172
7201,2018-07,서귀포시,성산읍,식음료,410,25502000,16770954.61
7204,2018-07,서귀포시,성산읍,식음료,4351,68053454,16770954.61
7214,2018-07,서귀포시,성산읍,식음료,1006,87192260,16770954.61
7216,2018-07,서귀포시,성산읍,식음료,1457,41272700,16770954.61
7220,2018-07,서귀포시,성산읍,식음료,2509,39546410,16770954.61
7221,2018-07,서귀포시,성산읍,식음료,29980,1466582951,16770954.61
7231,2018-07,서귀포시,송산동,식음료,1503,72899524,21438416.5
7235,2018-07,서귀포시,송산동,식음료,8655,86638750,21438416.5
7176,2018-07,서귀포시,서홍동,식음료,2105,20699844,5839965.172
7246,2018-07,서귀포시,송산동,식음료,7859,617230390,21438416.5
7252,2018-07,서귀포시,송산동,식음료,11984,174794640,21438416.5
7253,2018-07,서귀포시,송산동,식음료,59557,2770300057,21438416.5
7264,2018-07,서귀포시,안덕면,식음료,306,19982000,16555955.2
7267,2018-07,서귀포시,안덕면,식음료,1973,30658180,16555955.2
7277,2018-07,서귀포시,안덕면,식음료,313,18617000,16555955.2
7279,2018-07,서귀포시,안덕면,식음료,791,25707000,16555955.2
7283,2018-07,서귀포시,안덕면,식음료,566,18872900,16555955.2
7284,2018-07,서귀포시,안덕면,식음료,18630,1104813764,16555955.2
7300,2018-07,서귀포시,영천동,식음료,710,25798300,5538789.528
7304,2018-07,서귀포시,영천동,식음료,5504,327348254,5538789.528
7311,2018-07,서귀포시,예래동,식음료,93,2536000,9386822.334
7315,2018-07,서귀포시,예래동,식음료,1975,29029560,9386822.334
7248,2018-07,서귀포시,송산동,식음료,3939,130026300,21438416.5
7173,2018-07,서귀포시,서홍동,식음료,584,12371845,5839965.172
7167,2018-07,서귀포시,동홍동,식음료,17850,855465485,18734100.07
7166,2018-07,서귀포시,동홍동,식음료,3120,56504320,18734100.07
7038,2018-07,서귀포시,남원읍,식음료,629,6772600,14703637.48
7623,2018-07,제주시,봉개동,식음료,495,13980000,6057182.472
7050,2018-07,서귀포시,남원읍,식음료,603,17156500,14703637.48
7054,2018-07,서귀포시,남원읍,식음료,473,10129450,14703637.48
7055,2018-07,서귀포시,남원읍,식음료,10172,478401733,14703637.48
7062,2018-07,서귀포시,대륜동,식음료,823,39523900,16260586.76
7066,2018-07,서귀포시,대륜동,식음료,2487,22205320,16260586.76
7077,2018-07,서귀포시,대륜동,식음료,1391,67312500,16260586.76
7079,2018-07,서귀포시,대륜동,식음료,1273,35425940,16260586.76
7083,2018-07,서귀포시,대륜동,식음료,425,17378650,16260586.76
7084,2018-07,서귀포시,대륜동,식음료,15356,643256047,16260586.76
7094,2018-07,서귀포시,대정읍,식음료,68,1570500,15880889.61
7097,2018-07,서귀포시,대정읍,식음료,1645,30507770,15880889.61
7107,2018-07,서귀포시,대정읍,식음료,1001,90734000,15880889.61
7109,2018-07,서귀포시,대정읍,식음료,1810,54620000,15880889.61
7113,2018-07,서귀포시,대정읍,식음료,2646,45161280,15880889.61
7114,2018-07,서귀포시,대정읍,식음료,20705,978304282,15880889.61
7120,2018-07,서귀포시,대천동,식음료,647,18149200,8749614.572999999
7122,2018-07,서귀포시,대천동,식음료,1592,9465400,8749614.572999999
7132,2018-07,서귀포시,대천동,식음료,1529,95143400,8749614.572999999
7134,2018-07,서귀포시,대천동,식음료,343,10456056,8749614.572999999
7138,2018-07,서귀포시,대천동,식음료,5742,75918750,8749614.572999999
7139,2018-07,서귀포시,대천동,식음료,12907,534592240,8749614.572999999
7148,2018-07,서귀포시,동홍동,식음료,867,34322000,18734100.07
7151,2018-07,서귀포시,동홍동,식음료,3063,29681880,18734100.07
7160,2018-07,서귀포시,동홍동,식음료,2352,153387500,18734100.07
7162,2018-07,서귀포시,동홍동,식음료,756,25402000,18734100.07
7325,2018-07,서귀포시,예래동,식음료,183,33356000,9386822.334
7327,2018-07,서귀포시,예래동,식음료,535,15204500,9386822.334
7035,2018-07,서귀포시,남원읍,식음료,95,2273000,14703637.48
7332,2018-07,서귀포시,예래동,식음료,16455,1193011696,9386822.334
7489,2018-07,서귀포시,효돈동,식음료,324,4778600,3809440.471
7497,2018-07,서귀포시,효돈동,식음료,141,12252000,3809440.471
7499,2018-07,서귀포시,효돈동,식음료,835,21876500,3809440.471
7503,2018-07,서귀포시,효돈동,식음료,698,6163600,3809440.471
7504,2018-07,서귀포시,효돈동,식음료,2520,119696767,3809440.471
7510,2018-07,제주시,건입동,식음료,313,11231964,10349103.37
7514,2018-07,제주시,건입동,식음료,2767,24941160,10349103.37
7524,2018-07,제주시,건입동,식음료,1312,130410600,10349103.37
7527,2018-07,제주시,건입동,식음료,490,14194021,10349103.37
7531,2018-07,제주시,건입동,식음료,1698,24794600,10349103.37
7532,2018-07,제주시,건입동,식음료,13985,739445702,10349103.37
7331,2018-07,서귀포시,예래동,식음료,3737,47518600,9386822.334
7543,2018-07,제주시,구좌읍,식음료,2756,49569020,16530887.56
7554,2018-07,제주시,구좌읍,식음료,1278,60807500,16530887.56
7556,2018-07,제주시,구좌읍,식음료,743,20683000,16530887.56
7560,2018-07,제주시,구좌읍,식음료,307,11279850,16530887.56
7561,2018-07,제주시,구좌읍,식음료,27647,1049617486,16530887.56
7571,2018-07,제주시,노형동,식음료,2824,76261600,56745472.47
7575,2018-07,제주시,노형동,식음료,15507,150816270,56745472.47
7586,2018-07,제주시,노형동,식음료,5235,367068360,56745472.47
7589,2018-07,제주시,노형동,식음료,4262,139155800,56745472.47
7593,2018-07,제주시,노형동,식음료,19111,263178870,56745472.47
7594,2018-07,제주시,노형동,식음료,83951,3912883801,56745472.47
7601,2018-07,제주시,도두동,식음료,9,216000,4102033.645
7602,2018-07,제주시,도두동,식음료,1229,16634330,4102033.645
7612,2018-07,제주시,도두동,식음료,2590,202688000,4102033.645
7615,2018-07,제주시,도두동,식음료,156,5412000,4102033.645
7487,2018-07,서귀포시,효돈동,식음료,44,1001000,3809440.471
7482,2018-07,서귀포시,표선면,식음료,13309,723572980,12069903.71
7540,2018-07,제주시,구좌읍,식음료,54,2171000,16530887.56
7477,2018-07,서귀포시,표선면,식음료,781,24734000,12069903.71
7481,2018-07,서귀포시,표선면,식음료,1529,28661450,12069903.71
7341,2018-07,서귀포시,정방동,식음료,636,38577524,4655032.188999999
7345,2018-07,서귀포시,정방동,식음료,5592,56956870,4655032.188999999
7356,2018-07,서귀포시,정방동,식음료,5507,463842890,4655032.188999999
7358,2018-07,서귀포시,정방동,식음료,2473,78826000,4655032.188999999
7361,2018-07,서귀포시,정방동,식음료,8864,118290320,4655032.188999999
7362,2018-07,서귀포시,정방동,식음료,36919,1619127818,4655032.188999999
7370,2018-07,서귀포시,중문동,식음료,636,27348500,9758643.583
7385,2018-07,서귀포시,중문동,식음료,1074,143748000,9758643.583
7388,2018-07,서귀포시,중문동,식음료,1790,58253000,9758643.583
7392,2018-07,서귀포시,중문동,식음료,2216,38736120,9758643.583
7393,2018-07,서귀포시,중문동,식음료,18319,994402830,9758643.583
7401,2018-07,서귀포시,중앙동,식음료,636,38577524,5281039.256
7375,2018-07,서귀포시,중문동,식음료,1265,8293560,9758643.583
7416,2018-07,서귀포시,중앙동,식음료,5507,463842890,5281039.256
7405,2018-07,서귀포시,중앙동,식음료,5592,56956870,5281039.256
7465,2018-07,서귀포시,표선면,식음료,1409,18514300,12069903.71
7462,2018-07,서귀포시,표선면,식음료,70,1784000,12069903.71
7454,2018-07,서귀포시,천지동,식음료,44002,1897605735,7736831.204
7453,2018-07,서귀포시,천지동,식음료,9433,128881180,7736831.204
7449,2018-07,서귀포시,천지동,식음료,3180,96666000,7736831.204
7475,2018-07,서귀포시,표선면,식음료,998,121477000,12069903.71
7436,2018-07,서귀포시,천지동,식음료,7697,77656714,7736831.204
7431,2018-07,서귀포시,천지동,식음료,1220,50949369,7736831.204
7422,2018-07,서귀포시,중앙동,식음료,36919,1619127818,5281039.256
7421,2018-07,서귀포시,중앙동,식음료,8864,118290320,5281039.256
7418,2018-07,서귀포시,중앙동,식음료,2473,78826000,5281039.256
7447,2018-07,서귀포시,천지동,식음료,5700,471751890,7736831.204
9008,2018-08,제주시,오라동,식음료,142,20982600,18974496.93
8997,2018-08,제주시,오라동,식음료,2293,31357320,18974496.93
8994,2018-08,제주시,오라동,식음료,92,1674000,18974496.93
8986,2018-08,제주시,연동,식음료,87093,4384640936,55051267.14
8985,2018-08,제주시,연동,식음료,3436,63535085,55051267.14
8966,2018-08,제주시,연동,식음료,11550,140265880,55051267.14
8977,2018-08,제주시,연동,식음료,5081,385735570,55051267.14
8961,2018-08,제주시,연동,식음료,2131,106332000,55051267.14
8951,2018-08,제주시,애월읍,식음료,42982,1827247481,44358817.36
8950,2018-08,제주시,애월읍,식음료,475,9577100,44358817.36
9010,2018-08,제주시,오라동,식음료,149,2196000,18974496.93
8981,2018-08,제주시,연동,식음료,6645,252140605,55051267.14
9014,2018-08,제주시,오라동,식음료,22118,812336239,18974496.93
9089,2018-08,제주시,용담2동,식음료,1562,129639290,20464971.16
9022,2018-08,제주시,외도동,식음료,665,10282800,11144146.52
9032,2018-08,제주시,외도동,식음료,678,55884600,11144146.52
9035,2018-08,제주시,외도동,식음료,1539,42969300,11144146.52
9039,2018-08,제주시,외도동,식음료,4233,59112330,11144146.52
9040,2018-08,제주시,외도동,식음료,17425,707912255,11144146.52
9048,2018-08,제주시,용담1동,식음료,57,3344000,7871086.581
9052,2018-08,제주시,용담1동,식음료,15,166000,7871086.581
9063,2018-08,제주시,용담1동,식음료,323,54607000,7871086.581
9066,2018-08,제주시,용담1동,식음료,578,15125000,7871086.581
9070,2018-08,제주시,용담1동,식음료,6231,330574400,7871086.581
9077,2018-08,제주시,용담2동,식음료,108,4790000,20464971.16
9079,2018-08,제주시,용담2동,식음료,23187,222382760,20464971.16
9019,2018-08,제주시,외도동,식음료,1068,27853100,11144146.52
8946,2018-08,제주시,애월읍,식음료,1729,49983663,44358817.36
8807,2018-08,제주시,봉개동,식음료,358,9039500,6185946.151000001
8933,2018-08,제주시,애월읍,식음료,7208,108025740,44358817.36
9091,2018-08,제주시,용담2동,식음료,1064,35855500,20464971.16
8811,2018-08,제주시,봉개동,식음료,4184,152856077,6185946.151000001
8817,2018-08,제주시,삼도1동,식음료,174,2706000,11360282.47
8821,2018-08,제주시,삼도1동,식음료,918,8835550,11360282.47
8832,2018-08,제주시,삼도1동,식음료,505,36404500,11360282.47
8835,2018-08,제주시,삼도1동,식음료,1034,26466500,11360282.47
8838,2018-08,제주시,삼도1동,식음료,338,8823100,11360282.47
8839,2018-08,제주시,삼도1동,식음료,10622,355856386,11360282.47
8849,2018-08,제주시,삼도2동,식음료,299,15972900,7693011.296
8852,2018-08,제주시,삼도2동,식음료,783,8108210,7693011.296
8863,2018-08,제주시,삼도2동,식음료,100,9545000,7693011.296
8865,2018-08,제주시,삼도2동,식음료,933,24872500,7693011.296
8867,2018-08,제주시,삼도2동,식음료,707,9178850,7693011.296
8868,2018-08,제주시,삼도2동,식음료,17834,734667672,7693011.296
8875,2018-08,제주시,삼양동,식음료,1051,30899823,19037519.51
8878,2018-08,제주시,삼양동,식음료,4469,42740020,19037519.51
8887,2018-08,제주시,삼양동,식음료,712,40458800,19037519.51
8890,2018-08,제주시,삼양동,식음료,1985,59856000,19037519.51
8894,2018-08,제주시,삼양동,식음료,3413,52536960,19037519.51
8895,2018-08,제주시,삼양동,식음료,15165,650536738,19037519.51
8901,2018-08,제주시,아라동,식음료,1236,37644532,39285373.22
8905,2018-08,제주시,아라동,식음료,7727,80775868,39285373.22
8915,2018-08,제주시,아라동,식음료,3132,162311120,39285373.22
8917,2018-08,제주시,아라동,식음료,2912,93326700,39285373.22
8921,2018-08,제주시,아라동,식음료,7186,103419760,39285373.22
8922,2018-08,제주시,아라동,식음료,41730,1676021081,39285373.22
8930,2018-08,제주시,애월읍,식음료,915,36105500,44358817.36
8943,2018-08,제주시,애월읍,식음료,1121,93376880,44358817.36
9094,2018-08,제주시,용담2동,식음료,17599,189896860,20464971.16
9233,2018-08,제주시,일도2동,식음료,1222,49500000,29050719.38
9102,2018-08,제주시,우도면,식음료,2490,45870190,2256665.042
9254,2018-08,제주시,일도2동,식음료,31975,1295465318,29050719.38
9262,2018-08,제주시,조천읍,식음료,618,16194000,25405786.35
9265,2018-08,제주시,조천읍,식음료,3156,35180770,25405786.35
9276,2018-08,제주시,조천읍,식음료,1958,151584400,25405786.35
9278,2018-08,제주시,조천읍,식음료,1840,54222800,25405786.35
9283,2018-08,제주시,조천읍,식음료,4021,78091110,25405786.35
9284,2018-08,제주시,조천읍,식음료,39329,1688347307,25405786.35
9296,2018-08,제주시,추자면,식음료,108,4435000,2122697.166
9300,2018-08,제주시,추자면,식음료,763,55993022,2122697.166
9307,2018-08,제주시,한경면,식음료,274,6275000,7221706.637999999
9316,2018-08,제주시,한경면,식음료,422,21311500,7221706.637999999
9318,2018-08,제주시,한경면,식음료,995,28508000,7221706.637999999
9253,2018-08,제주시,일도2동,식음료,9151,99698460,29050719.38
9322,2018-08,제주시,한경면,식음료,684,22306800,7221706.637999999
9330,2018-08,제주시,한림읍,식음료,567,18644521,24467323.12
9334,2018-08,제주시,한림읍,식음료,3137,41232630,24467323.12
9344,2018-08,제주시,한림읍,식음료,1625,136829500,24467323.12
9346,2018-08,제주시,한림읍,식음료,2062,82078700,24467323.12
9350,2018-08,제주시,한림읍,식음료,3291,53956050,24467323.12
9351,2018-08,제주시,한림읍,식음료,34893,1561358555,24467323.12
9359,2018-08,제주시,화북동,식음료,1269,40672900,25476462.12
9362,2018-08,제주시,화북동,식음료,552,4890500,25476462.12
9372,2018-08,제주시,화북동,식음료,196,15514000,25476462.12
9375,2018-08,제주시,화북동,식음료,1282,32295308,25476462.12
9379,2018-08,제주시,화북동,식음료,3205,54116810,25476462.12
8800,2018-08,제주시,봉개동,식음료,682,7134500,6185946.151000001
9323,2018-08,제주시,한경면,식음료,8683,380437899,7221706.637999999
9250,2018-08,제주시,일도2동,식음료,971,28844700,29050719.38
9248,2018-08,제주시,일도2동,식음료,1733,130465600,29050719.38
9237,2018-08,제주시,일도2동,식음료,2036,27711540,29050719.38
9111,2018-08,제주시,우도면,식음료,90,6335000,2256665.042
9113,2018-08,제주시,우도면,식음료,264,10255000,2256665.042
9117,2018-08,제주시,우도면,식음료,1503,16772900,2256665.042
9118,2018-08,제주시,우도면,식음료,8776,295920490,2256665.042
9124,2018-08,제주시,이도1동,식음료,237,6299680,11397061.77
9127,2018-08,제주시,이도1동,식음료,1862,21320680,11397061.77
9138,2018-08,제주시,이도1동,식음료,926,34183000,11397061.77
9140,2018-08,제주시,이도1동,식음료,784,17292500,11397061.77
9143,2018-08,제주시,이도1동,식음료,696,9967160,11397061.77
9144,2018-08,제주시,이도1동,식음료,11526,412507915,11397061.77
9152,2018-08,제주시,이도2동,식음료,2025,89646721,59744652.24
9156,2018-08,제주시,이도2동,식음료,16762,192580390,59744652.24
9167,2018-08,제주시,이도2동,식음료,6205,305185750,59744652.24
9170,2018-08,제주시,이도2동,식음료,4090,127191108,59744652.24
9174,2018-08,제주시,이도2동,식음료,17498,233368970,59744652.24
9175,2018-08,제주시,이도2동,식음료,91534,3699536684,59744652.24
9182,2018-08,제주시,이호동,식음료,203,2637500,5108867.423
9184,2018-08,제주시,이호동,식음료,625,6821920,5108867.423
9194,2018-08,제주시,이호동,식음료,66,2325000,5108867.423
9196,2018-08,제주시,이호동,식음료,471,12610000,5108867.423
9200,2018-08,제주시,이호동,식음료,4589,287796725,5108867.423
9205,2018-08,제주시,일도1동,식음료,284,6573000,3309849.975
9208,2018-08,제주시,일도1동,식음료,3129,33150920,3309849.975
9219,2018-08,제주시,일도1동,식음료,875,36265000,3309849.975
9221,2018-08,제주시,일도1동,식음료,532,15745500,3309849.975
9223,2018-08,제주시,일도1동,식음료,1714,17206400,3309849.975
9224,2018-08,제주시,일도1동,식음료,11952,365577685,3309849.975
9095,2018-08,제주시,용담2동,식음료,38474,1389014683,20464971.16
8799,2018-08,제주시,봉개동,식음료,541,15730000,6185946.151000001
9380,2018-08,제주시,화북동,식음료,17396,639067570,25476462.12
8791,2018-08,제주시,도두동,식음료,183,4844000,4342409.346
8356,2018-08,서귀포시,서홍동,식음료,2719,28090300,5868755.565
8365,2018-08,서귀포시,서홍동,식음료,195,8010000,5868755.565
8367,2018-08,서귀포시,서홍동,식음료,811,21550000,5868755.565
8371,2018-08,서귀포시,서홍동,식음료,776,10596970,5868755.565
8372,2018-08,서귀포시,서홍동,식음료,7595,291427195,5868755.565
8381,2018-08,서귀포시,성산읍,식음료,384,21767000,17863587.79
8384,2018-08,서귀포시,성산읍,식음료,4763,85826891,17863587.79
8394,2018-08,서귀포시,성산읍,식음료,1150,93460650,17863587.79
8396,2018-08,서귀포시,성산읍,식음료,1431,45256536,17863587.79
8400,2018-08,서귀포시,성산읍,식음료,2956,49481100,17863587.79
8401,2018-08,서귀포시,성산읍,식음료,34622,1673461102,17863587.79
8411,2018-08,서귀포시,송산동,식음료,1637,76426500,22039388.51
8353,2018-08,서귀포시,서홍동,식음료,601,12282595,5868755.565
8415,2018-08,서귀포시,송산동,식음료,8825,85682460,22039388.51
8428,2018-08,서귀포시,송산동,식음료,4395,143752100,22039388.51
8432,2018-08,서귀포시,송산동,식음료,12446,179871109,22039388.51
8433,2018-08,서귀포시,송산동,식음료,62823,2884736698,22039388.51
8444,2018-08,서귀포시,안덕면,식음료,355,24237000,20079880.45
8447,2018-08,서귀포시,안덕면,식음료,2027,30645170,20079880.45
8457,2018-08,서귀포시,안덕면,식음료,364,26999500,20079880.45
8459,2018-08,서귀포시,안덕면,식음료,902,27479300,20079880.45
8463,2018-08,서귀포시,안덕면,식음료,696,23103960,20079880.45
8464,2018-08,서귀포시,안덕면,식음료,20329,1181424416,20079880.45
8479,2018-08,서귀포시,영천동,식음료,819,27456200,5589943.213
8483,2018-08,서귀포시,영천동,식음료,5665,329923574,5589943.213
8490,2018-08,서귀포시,예래동,식음료,138,3925000,9845157.817
8426,2018-08,서귀포시,송산동,식음료,8056,663970300,22039388.51
