년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2018-11,서귀포시,대정읍,그외 기타 분류안된 오락관련 서비스업,7,519600,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,그외 기타 종합 소매업,12,4850000,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,기타 외국식 음식점업,132,2098914,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,기타 주점업,314,67195000,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,기타음식료품위주종합소매업,1091,50411030,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,비알콜 음료점업,1451,23946100,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,빵 및 과자류 소매업,5480,81129710,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,서양식 음식점업,3305,82415160,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,수산물 소매업,937,104667008,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,슈퍼마켓,16378,684260804,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,스포츠 및 레크레이션 용품 임대업,709,55011120,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,여관업,494,40908800,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,여행사업,1,312000,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,욕탕업,238,7915500,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,육류 소매업,419,23056630,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,일반유흥 주점업,482,110026333,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,일식 음식점업,1120,120466750,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,전시 및 행사 대행업,106,582800,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,중식 음식점업,1833,63441127,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,차량용 가스 충전업,114,16329800,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,차량용 주유소 운영업,7904,613225409,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,체인화 편의점,21482,223137688,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",2363,40760990,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,한식 음식점업,20112,1074417628,16890916.14,2020-12-15
2018-11,서귀포시,대정읍,화장품 및 방향제 소매업,253,9893530,16890916.14,2020-12-15
2018-11,서귀포시,대천동,건강보조식품 소매업,10,1176000,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,과실 및 채소 소매업,604,153680200,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,관광 민예품 및 선물용품 소매업,2,310500,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,그외 기타 종합 소매업,3,1090000,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,기타 외국식 음식점업,1211,35125845,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,기타음식료품위주종합소매업,8,237900,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,비알콜 음료점업,1159,12791500,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,빵 및 과자류 소매업,3069,44209830,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,서양식 음식점업,2258,50906040,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,수산물 소매업,267,31534500,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,슈퍼마켓,5275,130408550,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,스포츠 및 레크레이션 용품 임대업,5,4216000,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,여관업,710,114917753,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,여행사업,13,6105000,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,일반유흥 주점업,9,3090000,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,일식 음식점업,1200,76028100,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,전시 및 행사 대행업,8,230000,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,중식 음식점업,278,7682000,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,차량용 가스 충전업,4,309660,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,차량용 주유소 운영업,8401,456466811,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,체인화 편의점,17242,177514620,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,"피자, 햄버거, 샌드위치 및 유사 음식점업",4261,51669970,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,한식 음식점업,10834,451699108,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,호텔업,465,69929022,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,화장품 및 방향제 소매업,44,966220,8198298.473999999,2020-12-15
2018-11,서귀포시,대천동,휴양콘도 운영업,690,95791134,8198298.473999999,2020-12-15
2018-11,서귀포시,동홍동,건강보조식품 소매업,28,4796550,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,과실 및 채소 소매업,764,65252740,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,관광 민예품 및 선물용품 소매업,125,9906900,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,그외 기타 종합 소매업,40,5845500,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,기타 대형 종합 소매업,10215,633377850,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,기타 외국식 음식점업,1222,43004650,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,기타음식료품위주종합소매업,1123,31663270,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,마사지업,3,150000,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,비알콜 음료점업,2247,18930200,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,빵 및 과자류 소매업,3427,48196730,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,서양식 음식점업,1639,44206320,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,수산물 소매업,332,28866500,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,슈퍼마켓,24320,925005963,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,스포츠 및 레크레이션 용품 임대업,1310,91996400,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,여관업,67,6077500,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,여행사업,2,6125000,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,욕탕업,200,1516000,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,육류 소매업,599,58112200,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,일식 음식점업,1031,85034000,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,전시 및 행사 대행업,69,11533920,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,중식 음식점업,860,26990800,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,차량용 가스 충전업,808,40591590,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,차량용 주유소 운영업,3628,214104093,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,체인화 편의점,17856,176486360,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2771,50357985,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,한식 음식점업,16177,782885686,17920843.62,2020-12-15
2018-11,서귀포시,동홍동,화장품 및 방향제 소매업,3,5250000,17920843.62,2020-12-15
2018-11,서귀포시,서홍동,건강보조식품 소매업,5,1036000,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,과실 및 채소 소매업,67,6150100,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,관광 민예품 및 선물용품 소매업,71,9484400,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,기타 외국식 음식점업,724,16472000,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,기타음식료품위주종합소매업,40,2228630,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,내항 여객 운송업,460,47141800,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,비알콜 음료점업,1790,15125200,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,빵 및 과자류 소매업,806,12776970,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,서양식 음식점업,1377,21770100,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,수산물 소매업,86,8503500,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,슈퍼마켓,501,13355200,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,스포츠 및 레크레이션 용품 임대업,8,8254000,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,여관업,19,4653000,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,욕탕업,544,6683900,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,육류 소매업,81,3100900,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,일식 음식점업,180,8999200,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,전시 및 행사 대행업,42,1126400,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,중식 음식점업,752,17914000,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,차량용 가스 충전업,177,22212480,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,차량용 주유소 운영업,2639,156634822,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,체인화 편의점,11139,112315240,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",546,13705850,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,한식 음식점업,6688,288792683,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,호텔업,143,28274093,5742215.794,2020-12-15
2018-11,서귀포시,서홍동,화장품 및 방향제 소매업,3,7615000,5742215.794,2020-12-15
2018-11,서귀포시,성산읍,건강보조식품 소매업,66,4811000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,과실 및 채소 소매업,1456,93151600,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,관광 민예품 및 선물용품 소매업,1020,25314300,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,그외 기타 스포츠시설 운영업,169,10589000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,그외 기타 종합 소매업,5,2065000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,기타 수상오락 서비스업,4,958000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,기타 외국식 음식점업,361,33449000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,기타 주점업,132,21745100,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,기타음식료품위주종합소매업,5321,299161920,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,비알콜 음료점업,2246,46595922,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,빵 및 과자류 소매업,3604,50770290,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,서양식 음식점업,3154,67050730,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,수산물 소매업,1017,212041700,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,슈퍼마켓,9809,337240410,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,스포츠 및 레크레이션 용품 임대업,111,2959400,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,여관업,1844,193389841,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,욕탕업,37,786000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,육류 소매업,418,28903512,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,일반유흥 주점업,468,108232000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,일식 음식점업,734,65899450,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,전시 및 행사 대행업,1979,211196440,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,중식 음식점업,1048,32559000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,차량용 가스 충전업,201,25069260,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,차량용 주유소 운영업,7302,504781106,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,체인화 편의점,23523,242650862,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",2192,35499600,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,한식 음식점업,22367,1193995286,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,호텔업,36,1550000,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,화장품 및 방향제 소매업,356,11911520,14768011.35,2020-12-15
2018-11,서귀포시,성산읍,휴양콘도 운영업,1572,220098320,14768011.35,2020-12-15
2018-11,서귀포시,송산동,건강보조식품 소매업,117,17650450,20309690.73,2020-12-15
2018-11,서귀포시,송산동,과실 및 채소 소매업,5059,377715120,20309690.73,2020-12-15
2018-11,서귀포시,송산동,관광 민예품 및 선물용품 소매업,1451,48002100,20309690.73,2020-12-15
2018-11,서귀포시,송산동,그외 기타 종합 소매업,48,15235500,20309690.73,2020-12-15
2018-11,서귀포시,송산동,기타 대형 종합 소매업,10215,633377850,20309690.73,2020-12-15
2018-11,서귀포시,송산동,기타 외국식 음식점업,1884,82060450,20309690.73,2020-12-15
2018-11,서귀포시,송산동,기타 주점업,941,185630000,20309690.73,2020-12-15
2018-11,서귀포시,송산동,기타음식료품위주종합소매업,4291,214528440,20309690.73,2020-12-15
2018-11,서귀포시,송산동,마사지업,14,1760000,20309690.73,2020-12-15
2018-11,서귀포시,송산동,비알콜 음료점업,6989,67794290,20309690.73,2020-12-15
2018-11,서귀포시,송산동,빵 및 과자류 소매업,9629,168515075,20309690.73,2020-12-15
2018-11,서귀포시,송산동,서양식 음식점업,6028,179371800,20309690.73,2020-12-15
2018-11,서귀포시,송산동,수산물 소매업,3683,291113180,20309690.73,2020-12-15
2018-11,서귀포시,송산동,슈퍼마켓,33640,1131605853,20309690.73,2020-12-15
2018-11,서귀포시,송산동,스포츠 및 레크레이션 용품 임대업,4530,677468070,20309690.73,2020-12-15
2018-11,서귀포시,송산동,여관업,2946,427475820,20309690.73,2020-12-15
2018-11,서귀포시,송산동,여행사업,78,6975300,20309690.73,2020-12-15
2018-11,서귀포시,송산동,욕탕업,221,2203300,20309690.73,2020-12-15
2018-11,서귀포시,송산동,육류 소매업,2581,218066225,20309690.73,2020-12-15
2018-11,서귀포시,송산동,일반유흥 주점업,2526,651296600,20309690.73,2020-12-15
2018-11,서귀포시,송산동,일식 음식점업,5835,568688700,20309690.73,2020-12-15
2018-11,서귀포시,송산동,전시 및 행사 대행업,152,20932420,20309690.73,2020-12-15
2018-11,서귀포시,송산동,중식 음식점업,3928,126425940,20309690.73,2020-12-15
2018-11,서귀포시,송산동,차량용 가스 충전업,892,47401590,20309690.73,2020-12-15
2018-11,서귀포시,송산동,차량용 주유소 운영업,15467,1048664441,20309690.73,2020-12-15
2018-11,서귀포시,송산동,체인화 편의점,56769,576887360,20309690.73,2020-12-15
2018-11,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",9395,141626515,20309690.73,2020-12-15
2018-11,서귀포시,송산동,한식 음식점업,52346,2550197532,20309690.73,2020-12-15
2018-11,서귀포시,송산동,호텔업,613,162998250,20309690.73,2020-12-15
2018-11,서귀포시,송산동,화장품 및 방향제 소매업,1849,137330996,20309690.73,2020-12-15
2018-11,서귀포시,안덕면,건강보조식품 소매업,1,65000,18499148.13,2020-12-15
2018-11,서귀포시,안덕면,골프장 운영업,4025,758496785,18499148.13,2020-12-15
2018-11,서귀포시,안덕면,과실 및 채소 소매업,801,52432030,18499148.13,2020-12-15
2018-11,서귀포시,안덕면,관광 민예품 및 선물용품 소매업,387,10149400,18499148.13,2020-12-15
2018-11,서귀포시,안덕면,그외 기타 분류안된 오락관련 서비스업,11,640000,18499148.13,2020-12-15
2018-11,서귀포시,안덕면,그외 기타 스포츠시설 운영업,87,3247900,18499148.13,2020-12-15
